order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,order_year,order_month,order_month_name,profit_amount,calculated_profit_margin
O127289,C14328,P237908,Beauty,8.44,0.0,1,UPI,2024-04-14,3,Central,No,8.44,3.0,0.8,54,Male,2024,4,April,5.4399999999999995,64.45497630331754
O127290,C11394,P202988,Home,235.83,0.15,1,Credit Card,2024-09-06,3,Central,No,200.46,6.9,49.23,33,Female,2024,9,September,193.56,96.55791679137982
O127291,C10921,P233622,Toys,21.87,0.0,2,Debit Card,2025-09-04,6,East,No,43.74,5.81,11.69,44,Female,2025,9,September,37.93,86.7169638774577
O127292,C16377,P235618,Electronics,302.34,0.05,2,Debit Card,2024-01-10,6,East,No,391.76,10.6,64.6,48,Female,2024,1,January,381.15999999999997,97.29426179293445
O127293,C12773,P203379,Fashion,43.02,0.1,2,Debit Card,2025-07-03,3,Central,No,77.44,5.17,21.93,58,Female,2025,7,July,72.27,93.32386363636364
O127294,C14462,P230765,Beauty,36.87,0.05,1,Debit Card,2024-03-30,6,East,No,35.03,6.18,9.58,44,Male,2024,3,March,28.85,82.35797887524978
O127295,C14576,P200193,Beauty,8.35,0.0,1,PayPal,2025-04-24,4,West,No,8.35,4.07,-0.31,27,Male,2025,4,April,4.279999999999999,51.25748502994012
O127296,C15692,P246136,Electronics,126.5,0.0,2,Debit Card,2025-05-21,7,East,No,253.0,8.62,21.74,60,Other,2025,5,May,244.38,96.59288537549406
O127297,C13434,P226153,Electronics,95.34,0.05,1,Credit Card,2025-02-04,5,West,No,90.57,7.38,3.49,21,Female,2025,2,February,83.19,91.85160649221596
O127298,C16733,P242440,Electronics,184.71,0.1,2,UPI,2025-02-15,4,Central,Yes,332.48,9.07,30.83,57,Female,2025,2,February,323.41,97.27201636188643
O127299,C13582,P229004,Home,52.14,0.05,1,Wallet,2025-02-05,5,North,Yes,49.53,6.51,7.36,52,Female,2025,2,February,43.02,86.8564506359782
O127300,C11118,P225322,Fashion,126.3,0.1,1,UPI,2024-11-09,5,West,No,113.67,8.13,31.65,27,Female,2024,11,November,105.54,92.84771707574558
O127301,C11865,P211279,Beauty,3.31,0.05,1,Credit Card,2025-09-07,4,Central,No,3.14,1.82,-0.41,38,Female,2025,9,September,1.32,42.038216560509554
O127302,C16130,P222016,Home,94.63,0.1,1,Debit Card,2023-12-25,3,Central,Yes,85.17,7.99,15.86,56,Female,2023,12,December,77.18,90.6187624750499
O127303,C14311,P215079,Home,182.72,0.2,1,Credit Card,2024-10-23,6,East,Yes,146.18,8.08,32.85,47,Male,2024,10,October,138.1,94.472568066767
O127304,C10724,P224725,Toys,48.63,0.0,3,UPI,2025-05-17,5,South,No,145.89,7.15,51.21,59,Female,2025,5,May,138.73999999999998,95.09904722736307
O127305,C15935,P207983,Beauty,85.88,0.0,1,COD,2024-01-16,5,South,No,85.88,6.69,31.96,61,Male,2024,1,January,79.19,92.2100605496041
O127306,C10711,P222137,Sports,17.06,0.15,1,Wallet,2025-06-17,5,East,No,14.5,4.98,-0.63,33,Male,2025,6,June,9.52,65.65517241379311
O127307,C15983,P212057,Home,38.57,0.0,1,Credit Card,2025-01-26,5,Central,No,38.57,4.79,6.01,68,Male,2025,1,January,33.78,87.58102151931553
O127308,C17710,P221281,Toys,138.35,0.0,1,Credit Card,2024-02-03,6,East,No,138.35,8.4,46.94,69,Female,2024,2,February,129.95,93.9284423563426
O127309,C11825,P245937,Electronics,172.24,0.0,1,Debit Card,2024-08-27,5,Central,No,172.24,7.6,13.07,69,Female,2024,8,August,164.64000000000001,95.58755225267069
O127310,C13926,P239737,Home,17.53,0.0,1,COD,2025-02-20,5,West,No,17.53,4.1,0.81,41,Male,2025,2,February,13.430000000000001,76.61152310325157
O127311,C15080,P221716,Electronics,302.34,0.0,1,COD,2024-12-24,4,West,No,391.76,10.9,80.58125000000001,35,Female,2024,12,December,380.86,97.21768429650807
O127312,C15254,P206534,Electronics,217.87,0.0,1,COD,2024-11-10,6,South,No,217.87,9.94,16.2,33,Male,2024,11,November,207.93,95.43764630284115
O127313,C15202,P240888,Electronics,161.78,0.05,1,Debit Card,2025-06-01,5,East,No,153.69,7.29,11.15,25,Male,2025,6,June,146.4,95.25668553581886
O127314,C10390,P242635,Home,31.49,0.0,2,Debit Card,2025-02-15,3,North,No,62.98,6.12,11.51,60,Female,2025,2,February,56.86,90.28262940616068
O127315,C11070,P238558,Sports,64.45,0.0,1,COD,2025-02-22,6,South,No,64.45,6.53,12.8,59,Female,2025,2,February,57.92,89.86811481768812
O127316,C14487,P249134,Fashion,27.55,0.05,1,UPI,2024-10-15,5,East,No,26.17,5.31,3.85,62,Female,2024,10,October,20.860000000000003,79.70959113488728
O127317,C12765,P226965,Electronics,302.34,0.3,1,Wallet,2024-08-02,5,East,No,391.76,10.64,63.96,32,Female,2024,8,August,381.12,97.2840514600776
O127318,C14480,P217057,Sports,33.41,0.0,1,Debit Card,2023-11-21,7,East,No,33.41,4.81,5.21,34,Female,2023,11,November,28.599999999999998,85.60311284046693
O127319,C12428,P236469,Fashion,9.45,0.0,1,Debit Card,2023-09-28,5,Central,No,9.45,2.81,0.5,52,Female,2023,9,September,6.639999999999999,70.26455026455025
O127320,C17244,P217744,Sports,41.82,0.05,1,COD,2024-02-08,3,Central,No,39.73,7.31,4.61,28,Male,2024,2,February,32.419999999999995,81.6008054366977
O127321,C15378,P211258,Electronics,302.34,0.0,1,Credit Card,2023-11-15,4,South,No,306.68,8.01,28.79,32,Male,2023,11,November,298.67,97.38815703665058
O127322,C16747,P244106,Fashion,24.53,0.0,1,Wallet,2024-04-26,4,Central,No,24.53,3.94,4.65,35,Male,2024,4,April,20.59,83.9380350591113
O127323,C15029,P211809,Beauty,12.17,0.0,3,PayPal,2025-01-10,4,North,No,36.51,5.66,10.77,53,Male,2025,1,January,30.849999999999998,84.49739797315804
O127324,C16066,P203067,Toys,11.98,0.05,1,Credit Card,2024-01-21,4,Central,No,11.38,3.27,1.28,53,Male,2024,1,January,8.110000000000001,71.26537785588752
O127325,C14494,P226738,Sports,212.52,0.0,1,Debit Card,2025-08-04,7,Central,No,212.52,9.61,54.15,51,Female,2025,8,August,202.91000000000003,95.4780726519857
O127326,C12147,P234212,Home,153.1,0.2,1,UPI,2024-09-20,4,Central,No,122.48,6.04,28.25,50,Male,2024,9,September,116.44,95.0685826257348
O127327,C13572,P212217,Sports,83.66,0.0,1,Credit Card,2023-10-31,5,East,No,83.66,4.23,20.87,58,Female,2023,10,October,79.42999999999999,94.9438202247191
O127328,C14478,P221871,Beauty,15.64,0.0,1,COD,2023-09-29,4,South,No,15.64,3.82,3.22,30,Male,2023,9,September,11.82,75.57544757033247
O127329,C12754,P205179,Toys,3.44,0.15,1,Credit Card,2025-05-14,3,North,No,2.92,2.34,-1.17,55,Female,2025,5,May,0.5800000000000001,19.863013698630137
O127330,C13263,P203353,Toys,44.46,0.0,1,UPI,2024-11-13,5,East,No,44.46,4.52,13.26,39,Female,2024,11,November,39.94,89.83355825461088
O127331,C17747,P223165,Grocery,2.81,0.0,1,Credit Card,2024-11-09,5,East,No,2.81,0.32,-0.1,55,Female,2024,11,November,2.49,88.61209964412812
O127332,C13825,P222444,Electronics,117.08,0.0,1,UPI,2024-01-04,3,North,Yes,117.08,6.77,7.28,41,Female,2024,1,January,110.31,94.21762897164332
O127333,C17769,P205919,Fashion,34.41,0.0,1,Debit Card,2024-02-01,5,East,No,34.41,6.94,5.1,54,Male,2024,2,February,27.469999999999995,79.83144434757338
O127334,C13416,P215556,Fashion,12.43,0.05,2,Credit Card,2024-09-19,3,North,No,23.62,6.09,2.18,59,Male,2024,9,September,17.53,74.21676545300593
O127335,C12057,P213011,Beauty,28.04,0.0,1,Credit Card,2024-04-14,4,West,No,28.04,5.05,7.57,41,Male,2024,4,April,22.99,81.99001426533523
O127336,C12311,P247602,Sports,77.05,0.05,2,UPI,2024-08-08,4,Central,No,146.39,7.73,36.19,29,Male,2024,8,August,138.66,94.7195846710841
O127337,C17435,P246662,Fashion,38.86,0.05,1,Debit Card,2024-04-07,5,Central,No,36.92,5.01,7.91,32,Male,2024,4,April,31.910000000000004,86.43011917659805
O127338,C12879,P218154,Home,302.34,0.05,1,Credit Card,2025-08-06,5,West,No,391.76,8.96,80.58125000000001,50,Female,2025,8,August,382.8,97.71288544006535
O127339,C16773,P222294,Beauty,30.44,0.0,1,Debit Card,2025-02-07,4,Central,No,30.44,4.11,9.59,24,Male,2025,2,February,26.330000000000002,86.49802890932983
O127340,C16905,P212736,Sports,139.5,0.0,3,Credit Card,2025-07-11,4,North,No,391.76,8.28,80.58125000000001,69,Male,2025,7,July,383.48,97.88646109863183
O127341,C13642,P242662,Electronics,302.34,0.15,1,Credit Card,2024-01-19,4,North,No,302.2,10.22,26.04,68,Male,2024,1,January,291.97999999999996,96.61813368630045
O127342,C16338,P216578,Grocery,4.96,0.0,3,COD,2025-02-14,6,East,No,14.88,2.27,-1.08,59,Female,2025,2,February,12.610000000000001,84.74462365591398
O127343,C12609,P213996,Electronics,71.15,0.1,1,COD,2023-12-05,4,North,No,64.04,5.81,1.87,56,Female,2023,12,December,58.230000000000004,90.92754528419738
O127344,C11430,P225150,Grocery,11.84,0.0,1,Credit Card,2024-11-26,5,West,No,11.84,6.2,-5.25,52,Female,2024,11,November,5.64,47.63513513513513
O127345,C17463,P227205,Fashion,34.08,0.1,1,Credit Card,2024-12-21,8,South,No,30.67,5.92,4.81,25,Male,2024,12,December,24.75,80.69775024453864
O127346,C11913,P222298,Fashion,11.46,0.0,3,COD,2024-08-19,3,Central,No,34.38,6.15,5.88,43,Male,2024,8,August,28.230000000000004,82.11169284467714
O127347,C16240,P230556,Home,268.42,0.0,1,UPI,2024-05-06,6,West,No,268.42,8.14,67.02,42,Male,2024,5,May,260.28000000000003,96.96743908799644
O127348,C16605,P237411,Sports,77.53,0.0,1,Credit Card,2025-01-03,5,South,No,77.53,7.07,16.19,49,Female,2025,1,January,70.46000000000001,90.88094930994455
O127349,C17806,P224964,Electronics,246.56,0.0,1,Credit Card,2024-08-25,5,West,No,246.56,7.24,22.35,42,Male,2024,8,August,239.32,97.06359506813756
O127350,C10757,P213746,Fashion,31.56,0.05,3,Credit Card,2024-06-22,5,East,No,89.95,7.64,23.84,39,Male,2024,6,June,82.31,91.50639244024458
O127351,C12134,P234520,Grocery,18.62,0.05,1,PayPal,2024-10-09,4,Central,No,17.69,5.49,-4.07,41,Male,2024,10,October,12.200000000000001,68.96551724137932
O127352,C15086,P247903,Toys,3.05,0.05,1,Credit Card,2023-12-23,4,South,No,2.9,2.02,-0.86,48,Male,2023,12,December,0.8799999999999999,30.344827586206897
O127353,C16220,P233428,Fashion,16.92,0.2,1,PayPal,2025-08-02,7,South,No,13.54,5.29,-0.55,23,Male,2025,8,August,8.25,60.93057607090103
O127354,C11912,P221999,Beauty,59.99,0.05,1,Credit Card,2024-11-29,4,West,No,56.99,6.58,19.07,54,Female,2024,11,November,50.410000000000004,88.45411475697492
O127355,C11739,P235600,Fashion,7.02,0.05,1,Debit Card,2025-03-03,4,South,No,6.67,2.3,0.03,32,Female,2025,3,March,4.37,65.51724137931035
O127356,C15602,P230361,Beauty,26.12,0.0,1,Credit Card,2024-11-13,4,Central,No,26.12,6.0,5.75,20,Male,2024,11,November,20.12,77.0290964777948
O127357,C13217,P245589,Home,46.36,0.0,1,PayPal,2024-10-28,4,North,No,46.36,5.57,7.41,42,Female,2024,10,October,40.79,87.98533218291631
O127358,C14756,P208488,Home,112.38,0.0,1,Wallet,2024-11-25,6,East,No,112.38,6.13,25.34,45,Male,2024,11,November,106.25,94.54529275671828
O127359,C16124,P238381,Beauty,21.56,0.0,3,COD,2025-08-07,5,East,No,64.68,7.25,21.86,34,Female,2025,8,August,57.43000000000001,88.79097093382808
O127360,C11134,P223354,Fashion,57.5,0.05,2,COD,2024-12-23,5,West,No,109.25,7.01,31.23,35,Female,2024,12,December,102.24,93.58352402745996
O127361,C16121,P216714,Home,34.81,0.0,1,Debit Card,2025-01-25,6,West,Yes,34.81,5.41,4.34,49,Female,2025,1,January,29.400000000000002,84.45848893995979
O127362,C13712,P206777,Grocery,14.48,0.1,2,PayPal,2024-08-11,5,East,No,26.06,5.01,-2.93,42,Male,2024,8,August,21.049999999999997,80.77513430544896
O127363,C10764,P212041,Sports,159.63,0.0,2,Debit Card,2024-12-16,8,East,No,319.26,8.68,80.58125000000001,25,Other,2024,12,December,310.58,97.28121280461066
O127364,C12725,P213142,Home,35.44,0.05,1,PayPal,2024-12-15,4,North,No,33.67,5.69,3.74,65,Female,2024,12,December,27.98,83.1006831006831
O127365,C13368,P225860,Fashion,81.6,0.0,1,Credit Card,2024-06-28,6,West,No,81.6,7.87,20.69,26,Male,2024,6,June,73.72999999999999,90.35539215686273
O127366,C13497,P209270,Sports,22.77,0.0,1,Credit Card,2025-04-27,5,West,No,22.77,6.07,0.76,29,Female,2025,4,April,16.7,73.34211682037768
O127367,C11672,P238169,Toys,8.0,0.0,1,Credit Card,2024-07-31,3,North,No,8.0,3.63,-0.43,67,Female,2024,7,July,4.37,54.625
O127368,C16934,P203866,Toys,10.83,0.0,1,PayPal,2025-03-22,4,West,No,10.83,2.06,2.27,26,Female,2025,3,March,8.77,80.97876269621422
O127369,C13405,P213029,Beauty,12.14,0.2,1,UPI,2024-04-30,3,North,No,9.71,4.8,-0.43,27,Male,2024,4,April,4.910000000000001,50.566426364572614
O127370,C15642,P238881,Home,184.26,0.0,1,Debit Card,2024-12-21,4,South,No,184.26,7.92,43.67,23,Male,2024,12,December,176.34,95.70172582220776
O127371,C10582,P243645,Sports,40.8,0.0,1,COD,2025-07-26,7,South,No,40.8,6.38,5.86,21,Female,2025,7,July,34.419999999999995,84.3627450980392
O127372,C14766,P234353,Electronics,302.34,0.1,1,COD,2025-08-27,4,West,Yes,391.76,9.14,45.02,23,Female,2025,8,August,382.62,97.66693894220953
O127373,C15847,P244767,Toys,3.16,0.0,1,COD,2025-07-30,3,North,No,3.16,1.35,-0.09,37,Male,2025,7,July,1.81,57.27848101265822
O127374,C14633,P202940,Electronics,174.66,0.0,1,Credit Card,2024-09-03,4,South,No,174.66,7.58,13.38,54,Female,2024,9,September,167.07999999999998,95.66013969998855
O127375,C11821,P214105,Beauty,62.76,0.0,1,PayPal,2024-10-23,5,East,No,62.76,6.93,21.31,19,Female,2024,10,October,55.83,88.95793499043977
O127376,C11185,P229062,Beauty,14.93,0.0,5,Credit Card,2023-11-20,7,East,No,74.65,6.35,27.24,19,Female,2023,11,November,68.30000000000001,91.49363697253851
O127377,C14525,P229044,Fashion,36.24,0.0,1,PayPal,2023-12-18,5,West,No,36.24,3.52,9.16,26,Female,2023,12,December,32.72,90.28697571743929
O127378,C11637,P246476,Electronics,302.34,0.3,1,UPI,2023-11-09,4,Central,No,352.99,9.07,33.29,48,Other,2023,11,November,343.92,97.43052211110796
O127379,C17236,P222789,Sports,15.44,0.0,1,PayPal,2024-01-14,5,East,No,15.44,3.32,1.31,53,Male,2024,1,January,12.12,78.49740932642487
O127380,C12180,P213218,Electronics,302.34,0.0,1,Credit Card,2023-10-04,5,East,No,391.76,8.01,45.02,38,Female,2023,10,October,383.75,97.95538084541556
O127381,C10188,P217886,Electronics,71.64,0.0,1,Credit Card,2024-07-02,6,South,No,71.64,7.54,1.06,33,Male,2024,7,July,64.1,89.4751535455053
O127382,C11746,P217129,Beauty,22.7,0.0,2,Credit Card,2023-12-23,5,West,No,45.4,4.87,15.56,48,Male,2023,12,December,40.53,89.27312775330397
O127383,C13826,P235380,Grocery,13.45,0.1,2,Debit Card,2025-02-22,5,East,No,24.21,5.59,-3.65,19,Female,2025,2,February,18.62,76.91036761668732
O127384,C15797,P201508,Electronics,100.78,0.05,3,Credit Card,2023-12-25,6,East,No,287.22,8.78,25.69,42,Female,2023,12,December,278.44000000000005,96.94310981129449
O127385,C12620,P201770,Beauty,49.63,0.1,1,Credit Card,2024-09-19,4,Central,Yes,44.67,5.99,14.11,36,Female,2024,9,September,38.68,86.59055294381017
O127386,C13945,P211971,Fashion,46.37,0.0,1,Wallet,2024-12-28,4,North,No,46.37,4.88,11.35,41,Female,2024,12,December,41.489999999999995,89.47595428078499
O127387,C12326,P234729,Sports,26.53,0.0,1,Wallet,2025-06-08,5,East,No,26.53,4.55,3.41,48,Male,2025,6,June,21.98,82.84960422163589
O127388,C17597,P209787,Grocery,26.97,0.0,2,Credit Card,2025-06-06,7,East,No,53.94,6.05,-1.73,19,Female,2025,6,June,47.89,88.78383388950687
O127389,C15744,P240519,Fashion,90.64,0.0,2,COD,2024-08-09,5,West,Yes,181.28,8.04,55.41,34,Female,2024,8,August,173.24,95.5648720211827
O127390,C16685,P203658,Grocery,15.63,0.0,1,Debit Card,2025-01-15,3,North,No,15.63,3.65,-2.4,41,Female,2025,1,January,11.98,76.64747280870121
O127391,C16107,P223361,Toys,12.23,0.0,1,Debit Card,2025-08-26,4,Central,No,12.23,2.87,2.02,50,Other,2025,8,August,9.36,76.53311529026982
O127392,C11184,P222993,Beauty,19.7,0.05,1,PayPal,2024-07-31,4,West,No,18.72,2.66,5.76,42,Male,2024,7,July,16.06,85.79059829059828
O127393,C12793,P200465,Sports,129.52,0.0,2,Debit Card,2025-04-01,3,Central,No,259.04,9.18,68.53,62,Male,2025,4,April,249.86,96.45614576899321
O127394,C12946,P218453,Toys,9.02,0.2,1,UPI,2024-12-25,5,South,No,7.22,3.46,-0.57,31,Female,2024,12,December,3.76,52.07756232686981
O127395,C12500,P225808,Toys,19.8,0.0,1,COD,2024-02-18,7,West,No,19.8,5.6,2.32,53,Male,2024,2,February,14.200000000000001,71.71717171717172
O127396,C17032,P213874,Fashion,52.84,0.05,1,Debit Card,2024-05-06,5,South,No,50.2,5.05,12.52,36,Male,2024,5,May,45.150000000000006,89.9402390438247
O127397,C14946,P241104,Toys,6.94,0.0,1,PayPal,2024-05-29,4,South,No,6.94,2.22,0.56,56,Female,2024,5,May,4.720000000000001,68.01152737752162
O127398,C10169,P222947,Fashion,11.77,0.0,1,Credit Card,2024-03-10,4,South,No,11.77,3.96,0.16,69,Female,2024,3,March,7.81,66.35514018691589
O127399,C14925,P240284,Toys,5.54,0.0,2,COD,2024-10-20,4,South,No,11.08,2.28,2.15,19,Male,2024,10,October,8.8,79.42238267148015
O127400,C12745,P219432,Fashion,6.05,0.0,1,PayPal,2025-07-26,4,South,No,6.05,3.5,-1.38,40,Female,2025,7,July,2.55,42.14876033057851
O127401,C11080,P204042,Beauty,37.07,0.2,1,Credit Card,2025-08-18,5,West,No,29.66,4.88,8.47,55,Male,2025,8,August,24.78,83.54686446392449
O127402,C11263,P220523,Sports,173.02,0.0,1,COD,2025-03-19,8,South,No,173.02,9.31,42.6,44,Male,2025,3,March,163.71,94.61911917697375
O127403,C14864,P204202,Home,221.65,0.0,1,UPI,2024-05-31,3,North,No,221.65,7.38,54.68,64,Female,2024,5,May,214.27,96.6704263478457
O127404,C14453,P238892,Toys,54.29,0.05,1,Credit Card,2024-02-21,5,West,No,51.58,5.8,14.83,30,Female,2024,2,February,45.78,88.75533152384646
O127405,C12248,P245205,Grocery,2.17,0.0,4,UPI,2025-05-27,3,Central,No,8.68,3.14,-2.45,47,Other,2025,5,May,5.539999999999999,63.824884792626726
O127406,C16587,P207773,Fashion,136.23,0.1,1,Wallet,2023-12-16,6,North,No,122.61,6.11,36.8,61,Female,2023,12,December,116.5,95.01671968028708
O127407,C13908,P217671,Electronics,276.48,0.0,1,UPI,2025-05-05,6,East,No,276.48,8.9,24.28,21,Male,2025,5,May,267.58000000000004,96.78096064814817
O127408,C16970,P208301,Beauty,15.25,0.0,1,UPI,2024-10-03,4,North,No,15.25,4.79,2.07,31,Male,2024,10,October,10.46,68.59016393442624
O127409,C11325,P229421,Beauty,6.75,0.1,2,Credit Card,2025-02-25,3,North,No,12.15,2.1,3.37,46,Female,2025,2,February,10.05,82.71604938271605
O127410,C13177,P240271,Fashion,37.46,0.0,1,UPI,2025-01-29,4,North,No,37.46,5.9,7.21,40,Female,2025,1,January,31.560000000000002,84.24986652429259
O127411,C13873,P214574,Toys,24.51,0.05,2,Debit Card,2023-10-11,4,North,No,46.57,5.31,13.32,18,Male,2023,10,October,41.26,88.5978097487653
O127412,C12148,P232629,Toys,3.83,0.0,1,Debit Card,2025-02-28,6,East,No,3.83,4.17,-2.64,25,Female,2025,2,February,-0.33999999999999986,-8.877284595300257
O127413,C15216,P228999,Fashion,192.21,0.0,3,Wallet,2024-12-01,5,South,No,391.76,9.54,80.58125000000001,65,Female,2024,12,December,382.21999999999997,97.564835613641
O127414,C11688,P233629,Sports,254.47,0.15,1,COD,2025-07-06,7,East,No,216.3,7.93,56.96,28,Female,2025,7,July,208.37,96.333795654184
O127415,C12985,P230108,Sports,224.61,0.05,1,PayPal,2024-05-20,7,East,No,213.38,8.03,55.98,58,Male,2024,5,May,205.35,96.236760708595
O127416,C12076,P208652,Fashion,30.91,0.1,2,Debit Card,2025-02-17,6,South,No,55.64,5.84,13.63,30,Male,2025,2,February,49.8,89.5039539899353
O127417,C11529,P217488,Grocery,26.51,0.0,1,Credit Card,2023-10-02,5,Central,No,26.51,4.04,-1.92,55,Female,2023,10,October,22.470000000000002,84.76046774801962
O127418,C16808,P238142,Fashion,11.59,0.0,1,Credit Card,2025-08-21,5,West,No,11.59,2.85,1.21,26,Male,2025,8,August,8.74,75.40983606557377
O127419,C11461,P217127,Beauty,62.2,0.1,1,COD,2024-06-24,3,North,No,55.98,5.45,19.74,62,Male,2024,6,June,50.529999999999994,90.26438013576276
O127420,C11402,P218794,Home,263.95,0.0,1,Credit Card,2024-11-06,5,East,No,263.95,10.26,63.65,38,Male,2024,11,November,253.69,96.11290017048684
O127421,C10072,P228368,Electronics,302.34,0.05,1,Credit Card,2025-02-05,3,Central,No,320.65,10.45,28.03,31,Female,2025,2,February,310.2,96.7409948542024
O127422,C14349,P246536,Electronics,302.34,0.1,5,Debit Card,2024-11-06,4,South,No,391.76,10.28,80.58125000000001,37,Male,2024,11,November,381.48,97.37594445578927
O127423,C14034,P204993,Fashion,26.23,0.1,4,Credit Card,2025-06-10,4,South,No,94.43,5.11,27.94,21,Female,2025,6,June,89.32000000000001,94.58858413639733
O127424,C16030,P208634,Toys,60.46,0.0,1,Debit Card,2025-06-23,4,South,No,60.46,5.36,18.82,61,Male,2025,6,June,55.1,91.13463446907046
O127425,C14611,P201833,Home,19.1,0.05,3,Wallet,2023-12-18,4,Central,No,54.44,7.09,8.15,33,Male,2023,12,December,47.349999999999994,86.97648787656135
O127426,C12796,P233653,Beauty,57.3,0.0,3,UPI,2024-10-15,5,East,No,171.9,7.41,69.95,20,Male,2024,10,October,164.49,95.6893542757417
O127427,C17717,P215319,Grocery,4.99,0.0,1,Credit Card,2024-03-22,4,South,No,4.99,3.1,-2.7,20,Male,2024,3,March,1.8900000000000001,37.87575150300601
O127428,C15139,P203604,Electronics,302.34,0.0,1,PayPal,2024-12-31,5,East,Yes,391.76,8.19,61.58,24,Male,2024,12,December,383.57,97.90943434755974
O127429,C15744,P205357,Toys,3.0,0.0,1,Credit Card,2025-07-05,4,West,No,3.0,3.68,-2.48,45,Male,2025,7,July,-0.6800000000000002,-22.66666666666667
O127430,C16678,P216257,Home,46.88,0.15,1,UPI,2024-10-29,4,North,No,39.85,5.98,5.18,41,Female,2024,10,October,33.870000000000005,84.99372647427855
O127431,C14516,P228932,Fashion,15.84,0.0,1,Debit Card,2024-09-05,5,Central,No,15.84,3.99,1.55,43,Female,2024,9,September,11.85,74.81060606060606
O127432,C12493,P219605,Beauty,96.8,0.0,2,Credit Card,2024-02-22,5,West,No,193.6,8.96,78.16,39,Male,2024,2,February,184.64,95.37190082644628
O127433,C14974,P241111,Grocery,4.1,0.0,1,Debit Card,2024-06-17,3,North,No,4.1,4.17,-3.84,51,Female,2024,6,June,-0.07000000000000028,-1.7073170731707388
O127434,C14231,P201596,Fashion,27.8,0.05,1,Credit Card,2024-05-22,4,North,No,26.41,4.73,4.51,41,Female,2024,5,May,21.68,82.09011737978038
O127435,C13576,P248139,Toys,8.96,0.15,2,COD,2024-10-06,8,East,No,15.23,3.76,2.33,50,Other,2024,10,October,11.47,75.31188443860802
O127436,C17927,P230733,Electronics,302.34,0.0,1,Credit Card,2025-05-07,5,East,No,391.76,10.34,80.58125000000001,38,Male,2025,5,May,381.42,97.36062895650399
